No	Group	SubjectID	LevelTest	Age	Gender	MonthLearn	MonthStay	ItemID	ExpectedAnswer	ItemType	IsWalkPrefixSet	IsMannerSet	IsAspectSet	ExpectedPath	ExpectedManner	ExpectedDirection	ExpectedAspect	ResponseText	ResponseStatus	Element	ResponseVal	Y
747	Level1	K1012	15.0	23.0	F	20.0	0.0	t036	подбегает	PathItem	FALSE	TRUE	TRUE	pod	run	-	impf	подошла	MotionVerb	manner	walk	0
747	Level1	K1012	15.0	23.0	F	20.0	0.0	t036	подбегает	PathItem	FALSE	TRUE	TRUE	pod	run	-	impf	подошла	MotionVerb	direction	-	1
747	Level1	K1012	15.0	23.0	F	20.0	0.0	t036	подбегает	PathItem	FALSE	TRUE	TRUE	pod	run	-	impf	подошла	MotionVerb	aspect	pf	0
748	Level1	K1013	14.0	20.0	M	12.0	0.0	t036	подбегает	PathItem	FALSE	TRUE	TRUE	pod	run	-	impf	доидёт	MotionVerb	path	do	0
748	Level1	K1013	14.0	20.0	M	12.0	0.0	t036	подбегает	PathItem	FALSE	TRUE	TRUE	pod	run	-	impf	доидёт	MotionVerb	manner	walk	0
748	Level1	K1013	14.0	20.0	M	12.0	0.0	t036	подбегает	PathItem	FALSE	TRUE	TRUE	pod	run	-	impf	доидёт	MotionVerb	direction	-	1
748	Level1	K1013	14.0	20.0	M	12.0	0.0	t036	подбегает	PathItem	FALSE	TRUE	TRUE	pod	run	-	impf	доидёт	MotionVerb	aspect	pf	0
749	Level1	K1014	13.0	29.0	F	84.0	6.0	t036	подбегает	PathItem	FALSE	TRUE	TRUE	pod	run	-	impf	бегает	MotionVerb	path	-	0
749	Level1	K1014	13.0	29.0	F	84.0	6.0	t036	подбегает	PathItem	FALSE	TRUE	TRUE	pod	run	-	impf	бегает	MotionVerb	manner	run	1
749	Level1	K1014	13.0	29.0	F	84.0	6.0	t036	подбегает	PathItem	FALSE	TRUE	TRUE	pod	run	-	impf	бегает	MotionVerb	direction	multi	0
749	Level1	K1014	13.0	29.0	F	84.0	6.0	t036	подбегает	PathItem	FALSE	TRUE	TRUE	pod	run	-	impf	бегает	MotionVerb	aspect	impf	1
750	Level1	K1015	12.0	22.0	M	21.0	0.0	t036	подбегает	PathItem	FALSE	TRUE	TRUE	pod	run	-	impf	ходить	MotionVerb	path	-	0
750	Level1	K1015	12.0	22.0	M	21.0	0.0	t036	подбегает	PathItem	FALSE	TRUE	TRUE	pod	run	-	impf	ходить	MotionVerb	manner	walk	0
750	Level1	K1015	12.0	22.0	M	21.0	0.0	t036	подбегает	PathItem	FALSE	TRUE	TRUE	pod	run	-	impf	ходить	MotionVerb	direction	multi	0
750	Level1	K1015	12.0	22.0	M	21.0	0.0	t036	подбегает	PathItem	FALSE	TRUE	TRUE	pod	run	-	impf	ходить	MotionVerb	aspect	impf	1
751	Level1	K1016	12.0	20.0	M	18.0	0.0	t036	подбегает	PathItem	FALSE	TRUE	TRUE	pod	run	-	impf	приближающую	OtherVerb	path	x	0
751	Level1	K1016	12.0	20.0	M	18.0	0.0	t036	подбегает	PathItem	FALSE	TRUE	TRUE	pod	run	-	impf	приближающую	OtherVerb	manner	x	0
751	Level1	K1016	12.0	20.0	M	18.0	0.0	t036	подбегает	PathItem	FALSE	TRUE	TRUE	pod	run	-	impf	приближающую	OtherVerb	direction	x	0
751	Level1	K1016	12.0	20.0	M	18.0	0.0	t036	подбегает	PathItem	FALSE	TRUE	TRUE	pod	run	-	impf	приближающую	OtherVerb	aspect	impf	1
752	Level1	K1017	12.0	20.0	M	24.0	60.0	t036	подбегает	PathItem	FALSE	TRUE	TRUE	pod	run	-	impf	идёт	MotionVerb	path	-	0
752	Level1	K1017	12.0	20.0	M	24.0	60.0	t036	подбегает	PathItem	FALSE	TRUE	TRUE	pod	run	-	impf	идёт	MotionVerb	manner	walk	0
752	Level1	K1017	12.0	20.0	M	24.0	60.0	t036	подбегает	PathItem	FALSE	TRUE	TRUE	pod	run	-	impf	идёт	MotionVerb	direction	uni	0
752	Level1	K1017	12.0	20.0	M	24.0	60.0	t036	подбегает	PathItem	FALSE	TRUE	TRUE	pod	run	-	impf	идёт	MotionVerb	aspect	impf	1
753	Level1	K1018	11.0	19.0	F	20.0	0.0	t036	подбегает	PathItem	FALSE	TRUE	TRUE	pod	run	-	impf	идёт	MotionVerb	path	-	0
753	Level1	K1018	11.0	19.0	F	20.0	0.0	t036	подбегает	PathItem	FALSE	TRUE	TRUE	pod	run	-	impf	идёт	MotionVerb	manner	walk	0
753	Level1	K1018	11.0	19.0	F	20.0	0.0	t036	подбегает	PathItem	FALSE	TRUE	TRUE	pod	run	-	impf	идёт	MotionVerb	direction	uni	0
753	Level1	K1018	11.0	19.0	F	20.0	0.0	t036	подбегает	PathItem	FALSE	TRUE	TRUE	pod	run	-	impf	идёт	MotionVerb	aspect	impf	1
754	Level1	K1019	9.0	22.0	F	18.0	0.0	t036	подбегает	PathItem	FALSE	TRUE	TRUE	pod	run	-	impf	идёт	MotionVerb	path	-	0
754	Level1	K1019	9.0	22.0	F	18.0	0.0	t036	подбегает	PathItem	FALSE	TRUE	TRUE	pod	run	-	impf	идёт	MotionVerb	manner	walk	0
754	Level1	K1019	9.0	22.0	F	18.0	0.0	t036	подбегает	PathItem	FALSE	TRUE	TRUE	pod	run	-	impf	идёт	MotionVerb	direction	uni	0
754	Level1	K1019	9.0	22.0	F	18.0	0.0	t036	подбегает	PathItem	FALSE	TRUE	TRUE	pod	run	-	impf	идёт	MotionVerb	aspect	impf	1
755	Level1	K1020	9.0	22.0	F	20.0	0.0	t036	подбегает	PathItem	FALSE	TRUE	TRUE	pod	run	-	impf	-	Empty	path	x	0
755	Level1	K1020	9.0	22.0	F	20.0	0.0	t036	подбегает	PathItem	FALSE	TRUE	TRUE	pod	run	-	impf	-	Empty	manner	x	0
755	Level1	K1020	9.0	22.0	F	20.0	0.0	t036	подбегает	PathItem	FALSE	TRUE	TRUE	pod	run	-	impf	-	Empty	direction	x	0
755	Level1	K1020	9.0	22.0	F	20.0	0.0	t036	подбегает	PathItem	FALSE	TRUE	TRUE	pod	run	-	impf	-	Empty	aspect	x	0
756	Level1	K1021	5.0	20.0	F	19.0	0.0	t036	подбегает	PathItem	FALSE	TRUE	TRUE	pod	run	-	impf	идёт	MotionVerb	path	-	0
756	Level1	K1021	5.0	20.0	F	19.0	0.0	t036	подбегает	PathItem	FALSE	TRUE	TRUE	pod	run	-	impf	идёт	MotionVerb	manner	walk	0
756	Level1	K1021	5.0	20.0	F	19.0	0.0	t036	подбегает	PathItem	FALSE	TRUE	TRUE	pod	run	-	impf	идёт	MotionVerb	direction	uni	0
756	Level1	K1021	5.0	20.0	F	19.0	0.0	t036	подбегает	PathItem	FALSE	TRUE	TRUE	pod	run	-	impf	идёт	MotionVerb	aspect	impf	1
757	Level1	K1001	19.0	27.0	M	24.0	0.0	t037	подлетает	PathItem	FALSE	TRUE	TRUE	pod	fly	-	impf	прилетет	MotionVerb	path	pri	0
757	Level1	K1001	19.0	27.0	M	24.0	0.0	t037	подлетает	PathItem	FALSE	TRUE	TRUE	pod	fly	-	impf	прилетет	MotionVerb	manner	fly	1
757	Level1	K1001	19.0	27.0	M	24.0	0.0	t037	подлетает	PathItem	FALSE	TRUE	TRUE	pod	fly	-	impf	прилетет	MotionVerb	direction	-	1
757	Level1	K1001	19.0	27.0	M	24.0	0.0	t037	подлетает	PathItem	FALSE	TRUE	TRUE	pod	fly	-	impf	прилетет	MotionVerb	aspect	pf	0
758	Level1	K1002	18.0	33.0	F	48.0	0.75	t037	подлетает	PathItem	FALSE	TRUE	TRUE	pod	fly	-	impf	совершил	OtherVerb	path	x	0
758	Level1	K1002	18.0	33.0	F	48.0	0.75	t037	подлетает	PathItem	FALSE	TRUE	TRUE	pod	fly	-	impf	совершил	OtherVerb	manner	x	0
758	Level1	K1002	18.0	33.0	F	48.0	0.75	t037	подлетает	PathItem	FALSE	TRUE	TRUE	pod	fly	-	impf	совершил	OtherVerb	direction	x	0
758	Level1	K1002	18.0	33.0	F	48.0	0.75	t037	подлетает	PathItem	FALSE	TRUE	TRUE	pod	fly	-	impf	совершил	OtherVerb	aspect	pf	0
759	Level1	K1003	18.0	20.0	F	54.0	0.0	t037	подлетает	PathItem	FALSE	TRUE	TRUE	pod	fly	-	impf	прилетел	MotionVerb	path	pri	0
759	Level1	K1003	18.0	20.0	F	54.0	0.0	t037	подлетает	PathItem	FALSE	TRUE	TRUE	pod	fly	-	impf	прилетел	MotionVerb	manner	fly	1
759	Level1	K1003	18.0	20.0	F	54.0	0.0	t037	подлетает	PathItem	FALSE	TRUE	TRUE	pod	fly	-	impf	прилетел	MotionVerb	direction	-	1
759	Level1	K1003	18.0	20.0	F	54.0	0.0	t037	подлетает	PathItem	FALSE	TRUE	TRUE	pod	fly	-	impf	прилетел	MotionVerb	aspect	pf	0
760	Level1	K1004	17.0	25.0	M	36.0	0.0	t037	подлетает	PathItem	FALSE	TRUE	TRUE	pod	fly	-	impf	прилетают	MotionVerb	path	pri	0
760	Level1	K1004	17.0	25.0	M	36.0	0.0	t037	подлетает	PathItem	FALSE	TRUE	TRUE	pod	fly	-	impf	прилетают	MotionVerb	manner	fly	1
760	Level1	K1004	17.0	25.0	M	36.0	0.0	t037	подлетает	PathItem	FALSE	TRUE	TRUE	pod	fly	-	impf	прилетают	MotionVerb	direction	-	1
760	Level1	K1004	17.0	25.0	M	36.0	0.0	t037	подлетает	PathItem	FALSE	TRUE	TRUE	pod	fly	-	impf	прилетают	MotionVerb	aspect	impf	1
761	Level1	K1005	17.0	36.0	M	156.0	1.0	t037	подлетает	PathItem	FALSE	TRUE	TRUE	pod	fly	-	impf	подлететь	MotionVerb	path	pod	1
761	Level1	K1005	17.0	36.0	M	156.0	1.0	t037	подлетает	PathItem	FALSE	TRUE	TRUE	pod	fly	-	impf	подлететь	MotionVerb	manner	fly	1
761	Level1	K1005	17.0	36.0	M	156.0	1.0	t037	подлетает	PathItem	FALSE	TRUE	TRUE	pod	fly	-	impf	подлететь	MotionVerb	direction	-	1
761	Level1	K1005	17.0	36.0	M	156.0	1.0	t037	подлетает	PathItem	FALSE	TRUE	TRUE	pod	fly	-	impf	подлететь	MotionVerb	aspect	pf	0
762	Level1	K1006	16.0	20.0	F	24.0	0.0	t037	подлетает	PathItem	FALSE	TRUE	TRUE	pod	fly	-	impf	прилетаёт	MotionVerb	path	pri	0
762	Level1	K1006	16.0	20.0	F	24.0	0.0	t037	подлетает	PathItem	FALSE	TRUE	TRUE	pod	fly	-	impf	прилетаёт	MotionVerb	manner	fly	1
762	Level1	K1006	16.0	20.0	F	24.0	0.0	t037	подлетает	PathItem	FALSE	TRUE	TRUE	pod	fly	-	impf	прилетаёт	MotionVerb	direction	-	1
762	Level1	K1006	16.0	20.0	F	24.0	0.0	t037	подлетает	PathItem	FALSE	TRUE	TRUE	pod	fly	-	impf	прилетаёт	MotionVerb	aspect	impf	1
763	Level1	K1007	16.0	20.0	F	48.0	0.0	t037	подлетает	PathItem	FALSE	TRUE	TRUE	pod	fly	-	impf	летит	MotionVerb	path	-	0
763	Level1	K1007	16.0	20.0	F	48.0	0.0	t037	подлетает	PathItem	FALSE	TRUE	TRUE	pod	fly	-	impf	летит	MotionVerb	manner	fly	1
763	Level1	K1007	16.0	20.0	F	48.0	0.0	t037	подлетает	PathItem	FALSE	TRUE	TRUE	pod	fly	-	impf	летит	MotionVerb	direction	uni	0
763	Level1	K1007	16.0	20.0	F	48.0	0.0	t037	подлетает	PathItem	FALSE	TRUE	TRUE	pod	fly	-	impf	летит	MotionVerb	aspect	impf	1
764	Level1	K1008	16.0	20.0	F	18.0	0.0	t037	подлетает	PathItem	FALSE	TRUE	TRUE	pod	fly	-	impf	летит	MotionVerb	path	-	0
764	Level1	K1008	16.0	20.0	F	18.0	0.0	t037	подлетает	PathItem	FALSE	TRUE	TRUE	pod	fly	-	impf	летит	MotionVerb	manner	fly	1
764	Level1	K1008	16.0	20.0	F	18.0	0.0	t037	подлетает	PathItem	FALSE	TRUE	TRUE	pod	fly	-	impf	летит	MotionVerb	direction	uni	0
764	Level1	K1008	16.0	20.0	F	18.0	0.0	t037	подлетает	PathItem	FALSE	TRUE	TRUE	pod	fly	-	impf	летит	MotionVerb	aspect	impf	1
765	Level1	K1009	16.0	19.0	F	18.0	0.0	t037	подлетает	PathItem	FALSE	TRUE	TRUE	pod	fly	-	impf	подходит	MotionVerb	path	pod	1
765	Level1	K1009	16.0	19.0	F	18.0	0.0	t037	подлетает	PathItem	FALSE	TRUE	TRUE	pod	fly	-	impf	подходит	MotionVerb	manner	walk	0
765	Level1	K1009	16.0	19.0	F	18.0	0.0	t037	подлетает	PathItem	FALSE	TRUE	TRUE	pod	fly	-	impf	подходит	MotionVerb	direction	-	1
765	Level1	K1009	16.0	19.0	F	18.0	0.0	t037	подлетает	PathItem	FALSE	TRUE	TRUE	pod	fly	-	impf	подходит	MotionVerb	aspect	impf	1
766	Level1	K1010	15.0	21.0	F	14.0	0.0	t037	подлетает	PathItem	FALSE	TRUE	TRUE	pod	fly	-	impf	-	Empty	path	x	0
766	Level1	K1010	15.0	21.0	F	14.0	0.0	t037	подлетает	PathItem	FALSE	TRUE	TRUE	pod	fly	-	impf	-	Empty	manner	x	0
766	Level1	K1010	15.0	21.0	F	14.0	0.0	t037	подлетает	PathItem	FALSE	TRUE	TRUE	pod	fly	-	impf	-	Empty	direction	x	0
766	Level1	K1010	15.0	21.0	F	14.0	0.0	t037	подлетает	PathItem	FALSE	TRUE	TRUE	pod	fly	-	impf	-	Empty	aspect	x	0
767	Level1	K1011	15.0	23.0	M	18.0	0.0	t037	подлетает	PathItem	FALSE	TRUE	TRUE	pod	fly	-	impf	летет	MotionVerb	path	-	0
767	Level1	K1011	15.0	23.0	M	18.0	0.0	t037	подлетает	PathItem	FALSE	TRUE	TRUE	pod	fly	-	impf	летет	MotionVerb	manner	fly	1
767	Level1	K1011	15.0	23.0	M	18.0	0.0	t037	подлетает	PathItem	FALSE	TRUE	TRUE	pod	fly	-	impf	летет	MotionVerb	direction	uni	0
767	Level1	K1011	15.0	23.0	M	18.0	0.0	t037	подлетает	PathItem	FALSE	TRUE	TRUE	pod	fly	-	impf	летет	MotionVerb	aspect	impf	1
768	Level1	K1012	15.0	23.0	F	20.0	0.0	t037	подлетает	PathItem	FALSE	TRUE	TRUE	pod	fly	-	impf	подоедет	MotionVerb	path	pod	1
768	Level1	K1012	15.0	23.0	F	20.0	0.0	t037	подлетает	PathItem	FALSE	TRUE	TRUE	pod	fly	-	impf	подоедет	MotionVerb	manner	ride	0
768	Level1	K1012	15.0	23.0	F	20.0	0.0	t037	подлетает	PathItem	FALSE	TRUE	TRUE	pod	fly	-	impf	подоедет	MotionVerb	direction	-	1
768	Level1	K1012	15.0	23.0	F	20.0	0.0	t037	подлетает	PathItem	FALSE	TRUE	TRUE	pod	fly	-	impf	подоедет	MotionVerb	aspect	pf	0
769	Level1	K1013	14.0	20.0	M	12.0	0.0	t037	подлетает	PathItem	FALSE	TRUE	TRUE	pod	fly	-	impf	уедет	MotionVerb	path	u	0
769	Level1	K1013	14.0	20.0	M	12.0	0.0	t037	подлетает	PathItem	FALSE	TRUE	TRUE	pod	fly	-	impf	уедет	MotionVerb	manner	ride	0
769	Level1	K1013	14.0	20.0	M	12.0	0.0	t037	подлетает	PathItem	FALSE	TRUE	TRUE	pod	fly	-	impf	уедет	MotionVerb	direction	-	1
769	Level1	K1013	14.0	20.0	M	12.0	0.0	t037	подлетает	PathItem	FALSE	TRUE	TRUE	pod	fly	-	impf	уедет	MotionVerb	aspect	pf	0
770	Level1	K1014	13.0	29.0	F	84.0	6.0	t037	подлетает	PathItem	FALSE	TRUE	TRUE	pod	fly	-	impf	улетает	MotionVerb	path	u	0
770	Level1	K1014	13.0	29.0	F	84.0	6.0	t037	подлетает	PathItem	FALSE	TRUE	TRUE	pod	fly	-	impf	улетает	MotionVerb	manner	fly	1
770	Level1	K1014	13.0	29.0	F	84.0	6.0	t037	подлетает	PathItem	FALSE	TRUE	TRUE	pod	fly	-	impf	улетает	MotionVerb	direction	-	1
770	Level1	K1014	13.0	29.0	F	84.0	6.0	t037	подлетает	PathItem	FALSE	TRUE	TRUE	pod	fly	-	impf	улетает	MotionVerb	aspect	impf	1
771	Level1	K1015	12.0	22.0	M	21.0	0.0	t037	подлетает	PathItem	FALSE	TRUE	TRUE	pod	fly	-	impf	приходет	MotionVerb	path	pri	0
771	Level1	K1015	12.0	22.0	M	21.0	0.0	t037	подлетает	PathItem	FALSE	TRUE	TRUE	pod	fly	-	impf	приходет	MotionVerb	manner	walk	0
771	Level1	K1015	12.0	22.0	M	21.0	0.0	t037	подлетает	PathItem	FALSE	TRUE	TRUE	pod	fly	-	impf	приходет	MotionVerb	direction	-	1
771	Level1	K1015	12.0	22.0	M	21.0	0.0	t037	подлетает	PathItem	FALSE	TRUE	TRUE	pod	fly	-	impf	приходет	MotionVerb	aspect	impf	1
772	Level1	K1016	12.0	20.0	M	18.0	0.0	t037	подлетает	PathItem	FALSE	TRUE	TRUE	pod	fly	-	impf	приземляется	OtherVerb	path	x	0
772	Level1	K1016	12.0	20.0	M	18.0	0.0	t037	подлетает	PathItem	FALSE	TRUE	TRUE	pod	fly	-	impf	приземляется	OtherVerb	manner	x	0
772	Level1	K1016	12.0	20.0	M	18.0	0.0	t037	подлетает	PathItem	FALSE	TRUE	TRUE	pod	fly	-	impf	приземляется	OtherVerb	direction	x	0
772	Level1	K1016	12.0	20.0	M	18.0	0.0	t037	подлетает	PathItem	FALSE	TRUE	TRUE	pod	fly	-	impf	приземляется	OtherVerb	aspect	impf	1
773	Level1	K1017	12.0	20.0	M	24.0	60.0	t037	подлетает	PathItem	FALSE	TRUE	TRUE	pod	fly	-	impf	едет	MotionVerb	path	-	0
773	Level1	K1017	12.0	20.0	M	24.0	60.0	t037	подлетает	PathItem	FALSE	TRUE	TRUE	pod	fly	-	impf	едет	MotionVerb	manner	ride	0
773	Level1	K1017	12.0	20.0	M	24.0	60.0	t037	подлетает	PathItem	FALSE	TRUE	TRUE	pod	fly	-	impf	едет	MotionVerb	direction	uni	0
773	Level1	K1017	12.0	20.0	M	24.0	60.0	t037	подлетает	PathItem	FALSE	TRUE	TRUE	pod	fly	-	impf	едет	MotionVerb	aspect	impf	1
774	Level1	K1018	11.0	19.0	F	20.0	0.0	t037	подлетает	PathItem	FALSE	TRUE	TRUE	pod	fly	-	impf	войдёт	MotionVerb	path	v	0
774	Level1	K1018	11.0	19.0	F	20.0	0.0	t037	подлетает	PathItem	FALSE	TRUE	TRUE	pod	fly	-	impf	войдёт	MotionVerb	manner	walk	0
774	Level1	K1018	11.0	19.0	F	20.0	0.0	t037	подлетает	PathItem	FALSE	TRUE	TRUE	pod	fly	-	impf	войдёт	MotionVerb	direction	-	1
774	Level1	K1018	11.0	19.0	F	20.0	0.0	t037	подлетает	PathItem	FALSE	TRUE	TRUE	pod	fly	-	impf	войдёт	MotionVerb	aspect	pf	0
775	Level1	K1019	9.0	22.0	F	18.0	0.0	t037	подлетает	PathItem	FALSE	TRUE	TRUE	pod	fly	-	impf	поехает	MotionVerb	path	po	0
775	Level1	K1019	9.0	22.0	F	18.0	0.0	t037	подлетает	PathItem	FALSE	TRUE	TRUE	pod	fly	-	impf	поехает	MotionVerb	manner	ride	0
775	Level1	K1019	9.0	22.0	F	18.0	0.0	t037	подлетает	PathItem	FALSE	TRUE	TRUE	pod	fly	-	impf	поехает	MotionVerb	direction	-	1
775	Level1	K1019	9.0	22.0	F	18.0	0.0	t037	подлетает	PathItem	FALSE	TRUE	TRUE	pod	fly	-	impf	поехает	MotionVerb	aspect	pf	0
776	Level1	K1020	9.0	22.0	F	20.0	0.0	t037	подлетает	PathItem	FALSE	TRUE	TRUE	pod	fly	-	impf	-	Empty	path	x	0
776	Level1	K1020	9.0	22.0	F	20.0	0.0	t037	подлетает	PathItem	FALSE	TRUE	TRUE	pod	fly	-	impf	-	Empty	manner	x	0
776	Level1	K1020	9.0	22.0	F	20.0	0.0	t037	подлетает	PathItem	FALSE	TRUE	TRUE	pod	fly	-	impf	-	Empty	direction	x	0
776	Level1	K1020	9.0	22.0	F	20.0	0.0	t037	подлетает	PathItem	FALSE	TRUE	TRUE	pod	fly	-	impf	-	Empty	aspect	x	0
777	Level1	K1021	5.0	20.0	F	19.0	0.0	t037	подлетает	PathItem	FALSE	TRUE	TRUE	pod	fly	-	impf	лечим	MotionVerb	path	-	0
777	Level1	K1021	5.0	20.0	F	19.0	0.0	t037	подлетает	PathItem	FALSE	TRUE	TRUE	pod	fly	-	impf	лечим	MotionVerb	manner	fly	1
777	Level1	K1021	5.0	20.0	F	19.0	0.0	t037	подлетает	PathItem	FALSE	TRUE	TRUE	pod	fly	-	impf	лечим	MotionVerb	direction	uni	0
777	Level1	K1021	5.0	20.0	F	19.0	0.0	t037	подлетает	PathItem	FALSE	TRUE	TRUE	pod	fly	-	impf	лечим	MotionVerb	aspect	impf	1
778	Level1	K1001	19.0	27.0	M	24.0	0.0	t038	въезжает	PathItem	FALSE	TRUE	FALSE	v	ride	-	impf	войдёт	MotionVerb	path	v	1
778	Level1	K1001	19.0	27.0	M	24.0	0.0	t038	въезжает	PathItem	FALSE	TRUE	FALSE	v	ride	-	impf	войдёт	MotionVerb	manner	walk	0
778	Level1	K1001	19.0	27.0	M	24.0	0.0	t038	въезжает	PathItem	FALSE	TRUE	FALSE	v	ride	-	impf	войдёт	MotionVerb	direction	-	1
778	Level1	K1001	19.0	27.0	M	24.0	0.0	t038	въезжает	PathItem	FALSE	TRUE	FALSE	v	ride	-	impf	войдёт	MotionVerb	aspect	pf	0
779	Level1	K1002	18.0	33.0	F	48.0	0.75	t038	въезжает	PathItem	FALSE	TRUE	FALSE	v	ride	-	impf	войдёт	MotionVerb	path	v	1
779	Level1	K1002	18.0	33.0	F	48.0	0.75	t038	въезжает	PathItem	FALSE	TRUE	FALSE	v	ride	-	impf	войдёт	MotionVerb	manner	walk	0
779	Level1	K1002	18.0	33.0	F	48.0	0.75	t038	въезжает	PathItem	FALSE	TRUE	FALSE	v	ride	-	impf	войдёт	MotionVerb	direction	-	1
779	Level1	K1002	18.0	33.0	F	48.0	0.75	t038	въезжает	PathItem	FALSE	TRUE	FALSE	v	ride	-	impf	войдёт	MotionVerb	aspect	pf	0
780	Level1	K1003	18.0	20.0	F	54.0	0.0	t038	въезжает	PathItem	FALSE	TRUE	FALSE	v	ride	-	impf	приехала	MotionVerb	path	pri	0
780	Level1	K1003	18.0	20.0	F	54.0	0.0	t038	въезжает	PathItem	FALSE	TRUE	FALSE	v	ride	-	impf	приехала	MotionVerb	manner	ride	1
780	Level1	K1003	18.0	20.0	F	54.0	0.0	t038	въезжает	PathItem	FALSE	TRUE	FALSE	v	ride	-	impf	приехала	MotionVerb	direction	-	1
780	Level1	K1003	18.0	20.0	F	54.0	0.0	t038	въезжает	PathItem	FALSE	TRUE	FALSE	v	ride	-	impf	приехала	MotionVerb	aspect	pf	0
781	Level1	K1004	17.0	25.0	M	36.0	0.0	t038	въезжает	PathItem	FALSE	TRUE	FALSE	v	ride	-	impf	воедет	MotionVerb	path	v	1
781	Level1	K1004	17.0	25.0	M	36.0	0.0	t038	въезжает	PathItem	FALSE	TRUE	FALSE	v	ride	-	impf	воедет	MotionVerb	manner	ride	1
781	Level1	K1004	17.0	25.0	M	36.0	0.0	t038	въезжает	PathItem	FALSE	TRUE	FALSE	v	ride	-	impf	воедет	MotionVerb	direction	-	1
781	Level1	K1004	17.0	25.0	M	36.0	0.0	t038	въезжает	PathItem	FALSE	TRUE	FALSE	v	ride	-	impf	воедет	MotionVerb	aspect	pf	0
782	Level1	K1005	17.0	36.0	M	156.0	1.0	t038	въезжает	PathItem	FALSE	TRUE	FALSE	v	ride	-	impf	остановится	OtherVerb	path	x	0
782	Level1	K1005	17.0	36.0	M	156.0	1.0	t038	въезжает	PathItem	FALSE	TRUE	FALSE	v	ride	-	impf	остановится	OtherVerb	manner	x	0
782	Level1	K1005	17.0	36.0	M	156.0	1.0	t038	въезжает	PathItem	FALSE	TRUE	FALSE	v	ride	-	impf	остановится	OtherVerb	direction	x	0
782	Level1	K1005	17.0	36.0	M	156.0	1.0	t038	въезжает	PathItem	FALSE	TRUE	FALSE	v	ride	-	impf	остановится	OtherVerb	aspect	pf	0
783	Level1	K1006	16.0	20.0	F	24.0	0.0	t038	въезжает	PathItem	FALSE	TRUE	FALSE	v	ride	-	impf	стоит	OtherVerb	path	x	0
783	Level1	K1006	16.0	20.0	F	24.0	0.0	t038	въезжает	PathItem	FALSE	TRUE	FALSE	v	ride	-	impf	стоит	OtherVerb	manner	x	0
783	Level1	K1006	16.0	20.0	F	24.0	0.0	t038	въезжает	PathItem	FALSE	TRUE	FALSE	v	ride	-	impf	стоит	OtherVerb	direction	x	0
783	Level1	K1006	16.0	20.0	F	24.0	0.0	t038	въезжает	PathItem	FALSE	TRUE	FALSE	v	ride	-	impf	стоит	OtherVerb	aspect	impf	1
784	Level1	K1007	16.0	20.0	F	48.0	0.0	t038	въезжает	PathItem	FALSE	TRUE	FALSE	v	ride	-	impf	воехал	MotionVerb	path	v	1
784	Level1	K1007	16.0	20.0	F	48.0	0.0	t038	въезжает	PathItem	FALSE	TRUE	FALSE	v	ride	-	impf	воехал	MotionVerb	manner	ride	1
784	Level1	K1007	16.0	20.0	F	48.0	0.0	t038	въезжает	PathItem	FALSE	TRUE	FALSE	v	ride	-	impf	воехал	MotionVerb	direction	-	1
784	Level1	K1007	16.0	20.0	F	48.0	0.0	t038	въезжает	PathItem	FALSE	TRUE	FALSE	v	ride	-	impf	воехал	MotionVerb	aspect	pf	0
785	Level1	K1008	16.0	20.0	F	18.0	0.0	t038	въезжает	PathItem	FALSE	TRUE	FALSE	v	ride	-	impf	едет	MotionVerb	path	-	0
785	Level1	K1008	16.0	20.0	F	18.0	0.0	t038	въезжает	PathItem	FALSE	TRUE	FALSE	v	ride	-	impf	едет	MotionVerb	manner	ride	1
785	Level1	K1008	16.0	20.0	F	18.0	0.0	t038	въезжает	PathItem	FALSE	TRUE	FALSE	v	ride	-	impf	едет	MotionVerb	direction	uni	0
785	Level1	K1008	16.0	20.0	F	18.0	0.0	t038	въезжает	PathItem	FALSE	TRUE	FALSE	v	ride	-	impf	едет	MotionVerb	aspect	impf	1
786	Level1	K1009	16.0	19.0	F	18.0	0.0	t038	въезжает	PathItem	FALSE	TRUE	FALSE	v	ride	-	impf	остановится	OtherVerb	path	x	0
786	Level1	K1009	16.0	19.0	F	18.0	0.0	t038	въезжает	PathItem	FALSE	TRUE	FALSE	v	ride	-	impf	остановится	OtherVerb	manner	x	0
786	Level1	K1009	16.0	19.0	F	18.0	0.0	t038	въезжает	PathItem	FALSE	TRUE	FALSE	v	ride	-	impf	остановится	OtherVerb	direction	x	0
786	Level1	K1009	16.0	19.0	F	18.0	0.0	t038	въезжает	PathItem	FALSE	TRUE	FALSE	v	ride	-	impf	остановится	OtherVerb	aspect	pf	0
787	Level1	K1010	15.0	21.0	F	14.0	0.0	t038	въезжает	PathItem	FALSE	TRUE	FALSE	v	ride	-	impf	-	Empty	path	x	0
787	Level1	K1010	15.0	21.0	F	14.0	0.0	t038	въезжает	PathItem	FALSE	TRUE	FALSE	v	ride	-	impf	-	Empty	manner	x	0
787	Level1	K1010	15.0	21.0	F	14.0	0.0	t038	въезжает	PathItem	FALSE	TRUE	FALSE	v	ride	-	impf	-	Empty	direction	x	0
787	Level1	K1010	15.0	21.0	F	14.0	0.0	t038	въезжает	PathItem	FALSE	TRUE	FALSE	v	ride	-	impf	-	Empty	aspect	x	0
